feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label
-3.743767,7.776319,6.552978,-0.048905,-4.704174,-6.21151,-7.802886,6.810055,0.762651,7.085437,-10.081785,8.576327,6.488579,-5.367174,-8.425151,-7.461653,-5.151219,2.185689,0
1.59919,9.309928,1.807341,0.687617,-7.797381,-8.915279,-7.117962,8.944043,-0.288603,5.611614,-6.534685,13.203313,12.379277,-7.557203,-0.71506,-7.040323,-5.100086,1.149273,0
4.085188,12.599087,-11.423716,-3.787909,-10.508968,-4.096762,-3.388004,-2.637917,7.338246,-3.615093,-7.184277,2.019177,-5.634347,5.357005,-6.84389,12.421483,6.756937,-6.658924,3
-11.326773,6.529659,5.835734,6.112415,5.408531,-6.402756,-1.958896,-9.489472,8.460166,2.571571,-1.45717,-7.8694,-2.86206,-4.989669,4.416479,7.125567,3.34758,-2.837653,4
-10.300269,4.511328,6.945426,2.562091,5.159309,-2.251243,-0.036866,-0.043368,-10.337736,-6.121573,-10.770106,5.824606,-2.992652,0.261514,5.122437,-1.473641,0.417655,6.051806,5
1.029974,6.193203,-6.86361,-2.365981,-7.286808,-6.276668,-0.460772,-1.2021,3.598227,-1.945628,-4.910655,-4.738904,-5.770304,8.23406,-10.571743,12.665539,7.092077,-0.021864,3
-2.269054,-6.633119,-0.081736,-7.012654,-4.272278,-1.09745,0.653806,3.955575,-9.877701,-1.612245,0.427127,-7.966904,3.375734,-6.682654,-7.218675,14.102249,9.07571,5.701661,1
-2.50238,-3.928167,3.084125,-8.749366,-5.690069,-3.215956,0.609476,6.395681,-8.713192,4.190246,2.608341,-9.918313,1.845784,-7.073804,-9.443263,11.30921,14.06551,5.142347,1
2.75951,11.670325,-8.887315,-2.845269,-4.750767,-4.227744,-3.535328,-6.637528,4.08133,-3.425797,-4.256204,-0.272259,-4.646659,5.721842,-5.974192,10.512806,8.155415,-8.692155,3
1.413369,-3.298116,0.231563,-5.224611,0.448481,-3.343672,-1.714631,3.799472,-2.329916,-1.174346,-0.089437,-10.31925,0.926188,-7.746289,-10.276667,7.545746,9.599144,8.867421,1
-7.935622,6.456666,5.119832,3.769613,3.599655,-4.803593,-2.327722,-6.938533,8.109668,2.321189,-4.618162,-11.971012,-4.251667,-5.722548,3.721797,3.790686,5.380467,-5.215804,4
-9.059678,3.852886,1.581634,3.852647,6.779365,-8.923018,-0.205327,-7.265689,5.168009,1.683449,-1.938421,-7.961332,-2.368633,-1.100523,7.745732,2.14726,10.475326,-3.244936,4
-5.299175,12.592464,1.778162,3.339295,-8.836967,-11.018746,-9.587895,9.122523,-0.421242,5.313641,-8.062583,6.854817,6.19333,-2.599068,-5.062315,-6.854895,-3.084564,-0.875398,0
-6.688747,2.396307,2.870664,-1.75388,3.302849,-2.759354,1.161032,-1.213122,-12.973145,-8.791847,-9.579271,4.869867,-4.828121,-1.146233,8.488135,-4.557757,-1.202494,5.988293,5
-6.904348,5.875881,6.348004,5.357959,5.38406,1.12609,-0.275566,-2.861975,-11.536657,-5.016237,-8.72454,3.066942,-2.535402,-1.444513,6.131273,-5.208133,-0.758154,5.765727,5
3.134286,8.840615,-10.476523,-4.864069,-8.11573,-3.359305,-3.043741,-4.854035,11.297856,-3.633478,-4.93375,-0.018933,-5.564258,7.560377,-8.659836,9.856233,2.458361,-5.506603,3
-1.609561,10.498126,3.7013,2.992847,-9.224202,-7.709119,-8.76565,5.526024,2.458514,1.873037,-9.051008,12.881898,4.135522,-5.798338,-9.599423,-7.997818,-2.511257,-0.366129,0
-1.758912,7.681406,-6.466395,-3.701929,-8.409562,-5.236512,-1.289305,-2.813145,8.050514,-2.385129,-6.325361,2.884032,-9.387376,5.444723,-6.799232,12.390625,4.240789,-7.110755,3
-10.882093,7.86248,5.019244,6.535779,7.310752,-4.987515,-4.687594,-7.255712,6.011451,-1.028244,-1.643879,-9.413594,-0.612796,-5.221098,3.944864,4.675755,5.709951,-3.275505,4
-2.627005,-6.523518,6.914246,-1.841347,-9.377665,0.969896,-10.028586,11.423348,-5.421127,3.827999,-4.883182,0.815287,1.059314,-8.719949,9.748379,2.565941,10.686387,10.576498,2
-3.729354,6.071981,0.566722,2.076656,-3.582055,-7.157224,-9.560999,7.274787,6.38071,5.66526,-11.455461,9.454405,7.313727,-7.865896,-4.845227,-7.967527,-6.937047,0.647396,0
-10.665411,3.503351,9.351243,2.291759,4.844763,1.011161,-0.684573,-1.45071,-8.370457,-10.429293,-12.257314,3.508885,-3.107942,-1.460431,7.823409,-5.480927,-3.110359,5.391441,5
-4.683088,11.657028,2.58922,-0.529771,-7.212675,-9.438705,-5.714447,6.862116,-4.420035,4.561349,-8.481298,8.555333,3.937067,-5.959832,-7.326912,-8.283054,-6.042805,0.8076,0
-1.968324,7.681079,5.823846,2.288405,-7.005296,-5.89052,-12.47002,7.122474,-0.371755,4.219249,-11.036709,8.086517,3.98197,-3.521888,-7.718994,-7.580387,-0.853925,1.631043,0
-2.513063,-7.279489,7.519357,-0.184533,-8.660305,0.226225,-7.510179,7.239925,-6.090154,5.546438,-2.215491,0.4764,-0.098262,-6.878959,9.986066,6.967587,10.863727,8.246211,2
-4.508583,-7.935506,3.378705,-2.660571,-10.616353,-1.295747,-10.347034,8.579146,-2.823057,1.063439,-3.134015,-0.78012,2.297442,-4.313952,10.723936,6.555751,4.349867,6.896081,2
-8.585782,7.816462,5.801099,4.747394,5.59038,-10.838298,-2.226338,-8.373885,5.396832,1.89165,-6.261731,-9.948484,-5.177481,-0.579911,3.903624,4.37033,10.754924,-2.37433,4
-12.598176,5.576913,3.087794,1.103793,6.19389,1.423615,2.994421,-3.819538,-11.873569,-9.219736,-8.717579,1.401322,-1.131861,5.405297,9.355846,-3.549763,-0.031381,5.873583,5
-3.968343,8.197446,3.218495,3.340406,-8.349531,-8.68593,-5.30247,9.245003,-1.700726,2.631915,-9.103384,10.045707,3.667867,-3.436087,-4.713052,-5.368107,-1.201698,1.399709,0
-11.575483,6.142678,4.648272,3.878657,4.563236,-4.293653,-0.537458,-5.510702,9.634984,4.949919,-1.656145,-9.149289,-6.366951,-1.946646,3.056355,5.375581,8.372471,-0.527241,4
-11.442346,7.174788,4.932601,7.702489,5.209999,-11.457623,-5.538958,-10.528996,10.386047,1.809119,-2.925637,-10.143724,-1.444975,-5.280884,2.621788,4.039462,8.918549,-2.064268,4
-9.824671,6.612619,6.612729,3.033699,8.748757,-9.791119,0.636234,-6.799393,7.083162,3.066958,-0.083527,-8.538621,-1.699456,-1.54475,4.877368,1.03288,8.0867,2.428761,4
-3.845422,7.887853,6.271428,3.404935,-6.891354,-4.827516,-7.251441,6.998855,-1.045429,5.821018,-9.248981,9.442644,5.716757,-4.26392,-5.666508,-6.805566,-6.366064,2.630987,0
-10.826547,8.533039,4.9005,0.658987,4.713365,-5.950862,-4.246561,-7.874976,8.204472,1.026049,-0.573732,-9.559171,-5.885073,-5.704985,5.182561,1.321613,6.969775,3.687014,4
-0.128475,8.4487,5.949256,3.10357,-5.121013,-6.801491,-10.662979,6.398525,2.708007,7.79838,-10.556349,11.007772,5.99274,-5.53228,-3.332707,-4.803325,-6.397754,-0.649821,0
0.609167,8.916734,2.147092,-0.310802,-6.183437,-7.662709,-9.031636,10.549083,0.623812,4.281377,-6.748621,9.939224,3.435647,-4.74244,-8.689506,-3.518295,-5.56089,6.434148,0
-3.788476,-7.964541,0.963357,-0.382263,-9.380557,-1.550235,-9.321868,6.808589,-2.851779,5.11045,-4.503658,0.912045,4.333332,-8.270772,9.440568,3.090662,9.295031,3.674002,2
-9.770443,2.451363,4.448347,5.983698,5.645528,-6.768558,-5.722187,-8.141093,9.190452,1.062995,-1.847481,-6.4618,-5.786183,-4.036457,2.133115,1.817911,6.909969,-1.135765,4
2.603478,6.301953,-5.824319,-3.677251,-11.750303,-2.449476,-3.559816,-5.142511,5.885076,-3.515772,-1.939991,2.683176,-5.053435,6.893223,-9.076572,12.249969,7.590491,-9.47894,3
4.992701,7.884064,-12.183791,-5.224068,-12.729688,-4.458038,-0.394741,-4.385116,3.891372,-4.283917,-5.483062,-0.721206,-6.290853,6.199023,-11.190457,5.449924,6.474719,-6.253471,3
-9.176079,3.795552,4.501863,3.04455,6.396419,-0.911539,-0.653232,-1.059819,-8.288739,-6.436197,-13.43957,4.632067,-2.373073,0.367743,7.515578,-5.443453,-1.012194,5.511991,5
-0.214464,-12.037608,2.714202,-1.574853,-5.672013,1.422485,-14.319026,10.424189,-4.61327,4.705014,-4.84666,1.627251,1.752655,-6.52895,12.649854,10.117836,8.700636,4.6525,2
3.663938,10.200509,-8.001332,-6.506637,-9.193241,-4.912385,-1.705063,-9.178446,3.154291,-2.525241,-4.052147,4.444738,-6.363579,3.965173,-8.198239,11.163244,7.272027,-6.799105,3
-10.46957,6.564815,3.006849,6.611456,6.42286,-7.235682,-0.789306,-5.881676,8.077105,1.172158,-0.889074,-10.778775,-5.516574,-2.999393,6.044696,4.275981,10.923243,-0.628817,4
-5.419678,1.754285,-0.216759,-5.690021,-2.703036,-4.484767,0.667469,3.565539,-7.633631,-2.839112,3.187609,-12.988707,2.937813,-6.836727,-5.212918,9.042934,11.008576,7.190619,1
-1.790394,-1.891509,1.827304,-8.746453,-2.68293,-0.294554,-0.091518,6.847724,-8.396876,-2.271147,-0.851704,-6.969405,1.376432,-4.936917,-9.899478,8.948624,7.701271,5.512807,1
5.748532,8.084439,-6.719783,-5.349974,-11.207917,-3.870136,-0.480841,-5.33574,6.583472,-2.486227,-5.074626,1.86665,-7.594954,5.403134,-6.10819,10.897102,3.540663,-7.2285,3
-4.377901,-7.487982,5.816148,-3.66329,-6.766445,-2.772739,-7.220817,5.076533,-2.376335,5.137448,-5.335011,-0.66696,-2.857596,-9.824944,8.792742,5.885573,10.870057,7.332766,2
-8.029944,3.703581,3.844324,0.173803,8.4913,0.267543,0.46425,-3.476671,-11.144767,-8.929453,-13.262781,4.13414,-0.539807,1.893754,9.475435,-4.617636,0.73878,7.943146,5
-1.881986,-2.335843,1.213985,-5.185433,-0.132765,-3.972502,-0.12708,6.187834,-5.901896,-2.949221,3.624038,-9.821564,4.476387,-6.620226,-6.428724,10.004127,10.84026,7.420469,1
-1.762312,8.428952,-11.151429,-5.436078,-9.393004,-0.519675,-0.866933,-6.264802,7.89265,-1.995392,-4.414933,-0.211244,-5.601294,5.81007,-6.906425,9.345079,4.870024,-2.75229,3
-1.605797,8.567489,4.245663,3.489301,-3.363973,-8.020903,-11.0735,10.418804,-1.551977,2.14439,-10.082026,6.27733,8.873151,-4.039407,-7.513087,-3.772682,-1.01657,0.268787,0
-12.773194,2.353988,2.340414,4.352448,8.948416,-9.673714,-2.767934,-7.779212,4.271803,1.198177,-2.612907,-12.055257,-6.049863,-1.386623,5.327097,0.441353,5.307995,0.783935,4
6.348926,10.789207,-5.256325,-6.759701,-8.608678,-1.148042,-2.078638,-7.792215,3.115225,-4.533801,-2.991832,-0.963993,-5.517421,9.212177,-11.458273,14.351215,6.133271,-7.833669,3
-8.759434,4.999516,3.764379,5.543908,3.871455,-9.000738,-1.428193,-7.750934,7.327383,0.615242,-3.434142,-5.799139,-4.003345,-4.947153,1.458719,3.504488,8.675927,-0.629315,4
1.851172,10.489239,-9.164002,-7.069652,-4.009214,-5.051316,-6.459544,-5.145328,5.599462,-0.010452,-3.810218,3.600799,-8.464837,5.468877,-6.70318,11.354223,2.619393,-6.879438,3
-8.902464,5.642738,5.981024,0.381018,7.757053,-2.808075,0.006841,-0.568756,-8.890638,-10.484455,-8.939241,2.823485,-1.671136,-2.088977,9.340669,-7.690515,-1.169264,5.719402,5
0.103,13.155203,4.28637,0.177266,-3.867602,-3.099344,-9.175919,6.886162,1.862478,0.812354,-10.170562,12.828081,6.311475,-7.833287,-5.370129,-7.666307,-4.048059,-2.042569,0
-2.414988,13.860498,3.841823,2.774034,-4.015849,-7.798119,-11.601426,4.100089,6.143953,3.103402,-9.959784,7.172669,8.545531,-7.316338,-7.346027,-5.732869,-6.043247,0.137964,0
-3.484464,6.141778,6.027725,3.406348,-10.340153,-4.212338,-3.843498,7.415536,0.740072,9.810113,-12.226247,9.43841,7.008097,-3.062923,-5.644023,-7.329178,-5.817524,-0.188515,0
-1.691068,10.347542,1.940028,1.062772,-9.574135,-8.677709,-7.736294,5.856559,1.420648,0.906828,-9.21433,9.30965,5.190934,-6.131246,-6.002911,-7.961646,-6.86768,4.106277,0
-4.632193,9.519144,9.247447,3.051358,-10.067452,-8.332118,-10.086156,5.679518,1.246513,4.900241,-8.224348,11.581724,7.697258,-9.661518,-8.47811,-6.648098,-3.620595,2.217965,0
-0.224334,-5.444293,2.532284,-6.449918,-4.835776,-1.233395,-1.757532,7.58878,-5.745132,0.630381,0.050782,-9.540239,2.54061,-4.540676,-9.342337,11.019129,7.801397,6.836273,1
-9.532829,3.375093,2.895044,1.218731,5.692881,-0.938137,3.094979,-1.580973,-10.455316,-7.686984,-8.974019,0.82841,-4.282177,0.883985,9.067512,-6.40637,-2.268284,4.263238,5
-8.320243,1.71385,5.810598,2.220671,0.940698,-3.848462,4.783624,-0.327994,-8.898264,-6.741411,-7.983514,3.928598,-6.284462,3.895051,7.9901,-6.151307,1.735526,1.950373,5
-1.046292,-3.702893,4.234327,-8.243874,-4.279536,-2.332835,-1.912172,4.633424,-7.153809,0.029243,5.342466,-9.255143,3.125977,-6.526332,-9.314021,8.929315,10.851332,6.061012,1
-4.307693,-2.065935,3.080404,-7.806908,-0.684306,-1.486167,-2.578761,1.827363,-4.810041,-0.654113,1.570645,-9.51443,5.012614,-4.903921,-8.891486,8.731343,9.888802,8.804052,1
-8.073035,2.851936,4.247452,2.254246,8.045926,-0.881104,-0.31807,-0.350076,-6.832553,-8.634568,-11.347146,2.228262,-6.477072,-0.174577,6.500575,-6.334745,-1.593324,1.354815,5
-8.159738,5.428445,4.944769,1.487098,5.728738,-6.292787,-6.351261,-7.543705,5.632621,2.609292,-5.784287,-11.628094,-4.987439,-4.986101,1.486818,5.170068,6.490537,1.564746,4
-1.272101,9.612141,6.836525,3.512206,-9.305816,-7.257974,-9.942466,9.62847,0.861456,2.657082,-7.534946,9.917539,10.872418,-7.477701,-7.401173,-4.087974,-6.473356,3.134513,0
-5.516445,1.983005,5.419006,1.599672,2.956388,2.030914,-0.53389,-3.219099,-9.292773,-9.011268,-12.03588,1.58162,-8.541048,0.765474,8.74155,-4.616346,-1.501084,3.42121,5
-1.339087,-6.605904,8.888631,-1.049292,-6.330516,0.52343,-12.230957,8.757652,-8.505083,1.657763,-3.175138,0.359343,-4.778921,-5.89405,7.092391,6.869297,8.623202,10.303423,2
0.455842,7.334293,-8.347369,-7.636927,-13.145132,-2.004744,-2.997274,-4.757623,6.626788,-0.261057,-8.775665,-0.267073,-5.833721,7.395817,-10.478072,10.829192,1.983037,-4.456322,3
-1.085025,9.171619,-13.844153,-10.161822,-8.968611,-2.556271,-2.24038,-5.567337,7.593121,-0.866024,-4.211507,1.408515,-9.771393,3.459471,-6.480856,10.933839,7.37012,-7.122726,3
0.397428,-9.762767,5.112983,-3.240501,-8.082537,-4.733148,-9.361649,6.039387,-10.190421,1.624024,-4.072913,0.34365,0.518338,-6.888205,12.558406,3.005333,9.173004,7.36965,2
-4.699793,-2.25441,1.234612,-7.778258,-4.842016,-2.871862,-1.617138,1.374105,-3.526141,-1.016041,1.099778,-9.457043,3.19977,-7.575427,-6.567186,12.726766,12.584611,6.67425,1
4.575837,7.980258,-10.164779,-6.403205,-9.788559,-2.673332,-0.497926,-7.469908,5.477214,-3.72326,-6.689957,-0.858482,-5.699824,6.846039,-9.854162,8.592243,7.819903,-4.187024,3
-3.793079,-7.079176,3.471165,-3.155461,-4.096484,-0.677182,-7.308784,11.277332,-2.243651,4.603238,-0.276183,1.120228,2.949189,-5.87948,7.689492,5.869896,5.928829,8.103947,2
-11.694094,3.38474,6.342602,5.309293,2.593492,-11.679398,0.684208,-8.748225,4.645643,4.990992,-4.22877,-9.528357,-3.556806,-3.275455,6.05549,-0.808188,10.715366,-3.205084,4
3.347935,5.653201,-5.071193,-4.679079,-11.952195,-4.750721,-0.987673,-2.386854,5.057131,-4.12385,-3.235032,-0.138923,-8.678778,7.478897,-8.057133,14.914695,3.102027,-9.245124,3
-11.355412,5.080061,0.747839,3.818399,7.553465,-7.753627,-1.186261,-7.577184,6.138218,0.778836,-2.54932,-9.565091,-3.021219,-5.964543,6.516549,3.4695,8.866008,-2.021001,4
-0.468614,-10.677578,5.689189,3.085081,-5.419398,-2.574214,-6.004464,8.153769,-3.624368,5.332363,-0.840757,-1.236436,1.06234,-5.728322,7.655136,7.074385,8.275019,8.067763,2
-4.819637,5.720423,3.367791,3.003002,6.577837,-8.095165,-3.963236,-8.446348,9.196743,0.3605,-4.57713,-8.424311,-3.394302,-2.360329,2.879218,-1.336234,7.472611,-1.744834,4
-8.928033,4.973682,6.84166,3.162115,8.892277,0.616485,2.710191,-1.988041,-6.974474,-5.917967,-10.560982,3.438917,-3.905693,2.849446,11.017244,-6.951266,0.734251,4.795224,5
-11.904161,4.833795,0.862176,7.821926,8.384729,-8.253183,-2.966436,-7.621136,6.450847,2.982425,-1.475882,-7.820953,-2.153505,-4.520361,6.156224,2.7077,8.474867,-5.18415,4
-4.040504,8.449967,0.927016,2.780946,-9.42595,-4.615299,-10.081859,7.132297,2.029848,4.649934,-9.514281,8.543976,7.33495,-4.820924,-7.89377,-5.479174,-1.531715,1.906917,0
1.879711,14.152687,-8.726335,-8.259634,-9.399208,-2.949696,-3.142738,-2.539524,7.837007,-0.808364,-6.629331,2.096859,-6.783431,5.361582,-8.215877,10.655773,6.004887,-2.531429,3
-10.905844,4.876966,2.601001,2.625647,11.728087,-10.64151,-6.747618,-8.344345,6.583417,2.114825,-2.278543,-4.858168,-1.644299,2.230664,4.393023,5.352144,5.423782,3.425141,4
-5.380894,3.666954,2.30815,0.225847,3.824137,-2.904695,-0.15097,-3.22666,-11.064722,-9.478042,-10.262076,2.952367,-3.287119,-0.861106,9.465891,-3.428243,-1.137212,1.196693,5
-0.826116,-2.594373,-0.540457,-7.081699,-5.125597,-1.117798,0.183326,4.676159,-5.699273,0.003764,2.632723,-8.37394,2.287653,-9.265269,-5.729216,11.088781,9.491537,7.205459,1
1.542822,9.0822,-10.081897,-6.714659,-5.988793,-2.65829,-5.901587,-5.040033,8.315714,-3.851285,-3.262236,2.85964,-9.987819,6.925785,-7.958742,11.932664,4.804397,-5.247951,3
-5.65836,-6.897444,4.162911,-1.943819,-9.246806,2.360966,-8.304335,12.46707,-6.452586,0.503643,-3.028187,0.137606,0.540572,-8.48072,9.443763,4.30272,6.855966,6.703085,2
-6.647349,7.496559,3.093516,6.521367,6.960034,-7.005414,-2.2613,-6.958934,8.281411,2.044468,-1.9694,-5.594333,-1.295993,-9.606924,6.138163,1.902165,8.286364,-1.055056,4
-7.681895,7.11732,5.286886,2.558554,5.831189,-10.196858,-5.541705,-9.611432,4.578215,5.322884,-3.202105,-9.004693,-5.26189,-2.974009,2.984279,4.073852,6.507801,-2.740776,4
-9.20405,10.670138,3.253525,2.219877,4.376596,-9.898246,-2.587248,-7.410355,9.677714,2.515249,-1.900912,-7.788776,-3.582391,-5.803346,5.632888,3.592737,6.537379,1.852683,4
2.182952,6.770414,-9.345632,-4.213855,-5.082543,-2.644627,-3.427827,-2.751842,5.787074,-1.695126,-5.301043,1.346363,-6.807189,5.480461,-11.15534,9.479141,5.289576,-5.177993,3
-4.7838,-11.062882,0.669601,-3.123989,-4.434647,-5.539892,-9.843077,9.27498,-5.115292,2.557304,-5.380435,3.353355,0.030369,-8.758222,8.404339,6.037094,7.254548,8.720924,2
1.349372,8.946762,-4.619022,-2.816238,-5.818438,-3.567931,-1.502287,-4.39832,6.249426,-4.271254,-0.546864,0.685545,-10.085556,5.669781,-8.270263,10.355756,5.791337,-7.661839,3
-3.250363,6.318192,3.210517,3.015729,-6.23627,-6.54399,-10.828625,6.960517,-2.33183,4.518405,-6.730595,6.449933,5.476997,-5.095004,-3.857815,-7.228359,-5.299656,-3.442718,0
2.922504,4.320853,-6.128696,-6.09303,-8.551212,-6.115138,-0.28925,-2.193238,5.300641,-2.483243,-8.65222,-0.105444,-9.163951,9.079727,-8.282731,13.888406,5.17068,-7.429472,3
-10.082977,3.505772,1.355499,6.032017,6.925853,-10.665934,-1.864889,-12.938633,7.027998,3.692667,-7.16645,-6.631939,-4.232585,-6.241281,2.562876,1.766369,11.509247,0.030032,4
6.796794,9.84787,-6.852389,-4.59367,-11.571838,-2.185963,-3.188467,-5.42587,5.365607,-0.457014,-4.053238,0.620758,-8.348437,2.730112,-8.85884,6.787061,7.981486,-0.466743,3
-6.509384,1.750602,6.881502,1.189233,5.885075,3.401414,0.935334,-1.255353,-6.305719,-6.928529,-10.393129,2.025446,-3.591808,2.149211,7.103722,-2.747019,-3.306207,7.554093,5
1.786298,-3.754674,1.067274,-10.115727,-3.805407,-3.992132,-0.021384,6.432802,-2.879488,0.71234,2.759477,-10.381523,-0.713444,-4.440582,-6.285933,8.316183,5.444766,8.889679,1
-3.831481,2.243491,3.838851,2.112093,5.931718,-1.741057,2.74901,-2.280008,-11.19981,-7.655943,-12.791528,-1.176307,-0.161725,-1.308027,6.822941,-3.646309,-2.322252,6.924435,5
3.557699,9.327217,-7.765742,-2.398939,-9.626661,-4.902774,-5.071015,-6.903677,5.834534,-2.444913,-3.501546,0.312898,-4.666466,4.687085,-7.116085,3.877203,4.725271,-5.324384,3
0.969303,9.126677,-10.738898,-4.349933,-6.300547,-3.637671,-2.268223,-10.106856,6.43245,-3.519546,-6.964911,2.792536,-10.533684,7.646459,-9.059923,13.284658,9.061202,-4.13972,3
-6.523933,3.896347,5.912864,-1.396136,4.881612,2.899237,6.073678,-0.424156,-12.137085,-7.881703,-11.885397,2.854915,-5.632333,-1.083984,9.364876,-2.82857,-3.619528,5.899917,5
-1.800843,9.981699,5.094176,0.740802,-7.282611,-3.68824,-11.680495,11.095305,2.22174,3.801199,-7.681553,5.263665,9.409492,-2.037766,-4.187555,-10.536481,-2.38682,3.787126,0
-1.463956,2.161063,2.032881,-8.05038,-3.72329,-4.973661,-3.110384,4.465669,-4.236482,0.951833,1.529614,-7.573261,5.568135,-5.117177,-10.734846,5.211008,5.823894,7.905997,1
-8.438616,4.79191,1.927658,1.679414,2.710493,-7.366719,-2.905293,-8.230565,9.415028,3.696792,-0.99246,-8.516231,-3.758115,-1.688678,2.333406,2.012149,6.253329,-0.4232,4
1.005987,7.116751,-7.727935,-9.319655,-10.189028,-4.571515,-1.895001,-2.445686,9.89974,-3.163434,-5.358278,-0.812106,-4.501916,5.691106,-12.698693,12.263148,1.625114,-3.535157,3
2.67038,-6.180407,3.935623,-9.269075,-4.889753,-3.673512,-2.713258,7.262758,-3.12729,2.089332,1.901583,-12.044246,2.410627,-5.33879,-8.882829,11.634156,8.919292,4.969083,1
-13.958503,6.096512,4.871643,7.008785,8.979442,-9.502236,-5.003184,-7.122393,9.010549,-0.029222,-1.015122,-5.944515,-4.843011,-3.977535,4.092247,1.998092,4.825838,2.459615,4
-0.703106,-8.437065,3.300537,-1.653114,-8.358497,-1.891987,-11.35476,6.810804,-3.920204,1.45558,-2.50394,0.334506,2.023745,-4.901251,8.838599,7.852102,11.092551,5.542746,2
-9.476998,6.983953,2.959466,4.554688,6.726113,-8.09975,0.819512,-9.390574,8.19951,2.036584,-4.123113,-12.228696,-2.50836,-3.69516,3.312626,4.223267,10.304083,0.587887,4
2.891361,8.605554,-8.675421,-2.311103,-11.818052,-3.946011,-4.349941,-6.930197,4.938416,-1.391486,-7.696341,1.716243,-8.473031,8.586885,-9.130509,9.545299,5.760151,-6.626026,3
-5.091138,-8.339124,6.173141,-1.717548,-10.30362,1.287742,-11.838049,10.050107,-3.261683,6.211808,-5.539041,-1.33906,0.917849,-7.145074,6.149956,4.927071,8.882697,8.916026,2
-1.307181,-6.853537,2.446197,-6.559906,-1.268995,-4.686433,-3.249508,7.67043,-9.030889,3.195816,4.214372,-7.908571,-0.883728,-6.908441,-8.803929,9.556209,10.420491,4.669227,1
-8.124601,4.827073,4.482649,3.031458,0.789893,-2.813566,0.239088,-4.180575,-13.591007,-8.730534,-8.890103,2.977043,-7.398192,-0.407063,6.937449,-5.025823,-3.164989,3.062035,5
-3.184953,9.018749,4.090591,1.058733,-8.257851,-5.944729,-6.217116,9.665727,-0.49083,6.739858,-10.224627,10.599663,4.836422,-5.469258,-5.736054,-9.301119,-2.698621,3.186999,0
-8.918288,6.106364,2.30428,0.913089,6.153234,-1.247969,0.856702,-3.840206,-8.408277,-9.127147,-11.50942,2.353117,-4.12751,0.218543,9.345647,-5.312726,0.231552,5.000921,5
