@relation dataset_classification

@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute label numeric

@data
-1.006283,2.685399,-1.163793,1.695414,-1.915557,2.438378,2.566093,4.427115,5.471676,5.732557,1.235721,0.049693,2.082486,-3.04933,-0.388286,0.381538,-2.583698,0.222557,1.598926,3.053752,3
-2.307202,1.84046,-2.394342,2.169601,3.194552,1.902835,-0.278165,-2.057378,-0.789448,0.264228,0.164406,0.43691,-0.269074,-1.308073,-2.520962,-1.802128,1.761907,-0.728765,0.538253,-1.035148,3
3.53007,0.134043,-2.332646,0.263753,-3.716689,1.54287,-3.695101,-0.784193,-6.672221,-0.363868,1.156634,-0.543745,-1.738871,-3.492436,3.469428,0.73272,-3.489123,0.77521,0.630954,2.172908,2
0.803817,2.124184,2.693801,3.111933,-0.725116,-1.303524,-1.692344,-2.787889,-1.496223,5.748263,-0.725299,-0.046178,-1.57947,-2.274003,-4.20339,-1.505952,-1.607,-0.67385,-0.044552,1.423496,0
-0.890985,0.615993,-0.555431,1.177847,-4.242367,-0.161553,-0.034884,0.407859,-5.704561,4.830205,1.101694,-0.42672,0.295954,-0.480529,1.20539,-3.419786,-0.321892,0.085798,0.357833,-2.926383,0
-1.688188,2.891756,0.403321,-6.63438,-2.128462,1.169084,-2.609295,-0.810958,-6.804379,6.261019,0.250176,2.610084,-3.502369,-0.591068,1.4333,-2.992044,3.712795,-0.113143,-0.133452,-0.724616,1
5.715644,-2.148745,2.749057,-3.900075,-2.357504,-0.548697,-3.222577,-3.062099,-8.032387,-6.801569,-0.907804,-0.859117,1.904111,-3.009533,5.056852,-1.872371,-1.865536,-0.381378,-0.665528,-4.788705,2
0.84108,-1.785873,0.573676,1.313361,2.551397,-2.077472,0.313397,1.838948,-4.980012,0.61655,0.881228,-1.564087,-4.151069,-4.421748,-1.369435,-2.585909,1.294798,-1.166332,-1.102448,-3.863941,4
2.438095,-1.141814,-2.524948,-10.2062,1.934418,1.386338,-1.864724,5.097226,5.692581,-1.112163,0.149975,1.061111,1.599893,0.418364,1.725299,0.514373,1.505988,-0.126738,-1.112152,3.313174,1
3.82077,-4.904469,2.6274,-4.057879,-3.955656,0.436122,1.283783,0.41945,-8.822128,-3.8837,1.569039,1.66313,2.231634,-2.554665,6.441844,-4.226069,-0.516659,0.1001,0.310187,-8.714938,2
1.347805,-3.201587,-3.427073,2.802967,-1.159054,1.270449,-1.049868,-2.00869,-6.853928,-2.958524,1.314392,1.347042,2.487128,-2.698334,0.795958,-0.518323,1.068287,0.782202,-0.359439,-3.901301,2
-1.528408,1.759535,-0.118018,3.198703,-2.527146,0.25097,3.488865,0.660061,6.260032,6.854408,0.330669,3.772648,1.54326,0.188685,-2.866977,0.983219,-1.83,1.032054,-1.742572,4.644999,3
-2.835333,-3.206352,1.25292,15.65669,0.431142,-0.644307,5.48262,-2.579731,-5.313152,-5.174584,-0.470796,-3.236728,5.39446,-4.194628,-1.925408,-0.135085,0.239115,1.311322,0.932412,-11.550693,2
0.085783,0.645788,1.711586,-6.138696,-0.065609,-0.203621,-2.58599,0.488114,3.270814,-2.261696,-0.350079,0.462936,1.284504,2.34689,5.671771,2.597407,-3.21486,0.482687,-0.965556,2.538395,1
3.66997,1.296908,-1.524683,1.462,0.313697,1.026264,4.821325,2.431694,4.63284,-5.15936,0.063334,-1.899397,1.063913,-3.341888,0.523464,-2.503258,-3.179089,-0.170243,1.861701,0.741966,4
-0.269152,-3.408522,0.314427,-2.152215,-0.005104,-0.062509,2.670404,0.793789,-3.263498,-2.213488,1.675428,3.522164,0.751908,-1.453692,2.619908,-0.895582,2.604889,1.993921,-0.211364,-4.974709,2
3.964474,0.184286,-0.322391,-9.301528,-0.660692,0.147341,-1.485048,1.315066,8.532403,-0.176014,0.501035,3.565335,0.899224,3.519771,2.772864,0.035777,-4.496983,1.018135,-0.921294,7.91157,2
-0.556997,-1.860868,-0.659304,-3.595985,3.123299,-0.644106,-6.035125,-1.094697,-4.208903,-8.560336,-0.095921,-2.658939,2.611788,-0.702538,4.201269,5.885465,3.456143,-1.002242,-1.916315,-3.115306,1
2.456431,-1.718486,-5.650094,-2.00181,4.606041,0.891021,-0.781698,-0.670022,-1.039504,-15.823753,-1.196759,-2.814668,-0.008808,0.095013,3.695767,2.650638,2.456087,0.455478,0.76902,-0.837533,2
1.188281,-3.91578,2.650418,-0.411859,8.451796,0.462847,-0.637053,-4.256163,-6.536022,-15.179796,-0.519986,-3.257631,-3.266878,-0.298178,4.031498,-3.367601,-0.106021,-0.705567,0.962037,-9.714138,4
1.092186,1.696156,-1.118139,-1.959487,-2.707111,-1.342476,-0.133038,1.907523,2.51479,5.109609,1.17458,1.588976,2.676445,-2.142647,-1.478369,-0.162742,0.224146,-0.73403,0.903489,2.870417,0
2.090125,-3.134057,0.444295,1.735231,0.918328,-0.988507,0.990293,-0.499095,-4.919413,-6.195868,0.263167,-2.506829,-0.562089,-0.405593,3.81785,-4.608951,-3.577941,1.298971,-0.052019,-6.247046,4
0.596395,-1.770038,-2.156745,-1.168859,-0.680082,0.578343,-2.564313,-2.560182,-5.68322,1.199374,-0.921176,3.783096,2.108317,-1.868832,3.623812,-4.772519,-3.753472,0.128416,-1.723206,-3.241011,2
1.786184,-2.161009,1.073741,0.721532,-3.68086,-2.402734,-1.555979,-1.245571,-5.413502,-1.208044,-0.517062,-0.174723,1.91641,-1.084084,0.582055,2.803327,2.218591,1.15293,1.8256,-2.057463,2
1.370121,3.34789,1.395415,-12.831733,-1.55045,0.713952,-5.964925,-2.047824,4.422981,12.497642,-0.240198,6.745248,2.463702,2.891949,-3.270585,-5.29095,0.31156,-0.003367,-0.168355,6.023781,1
2.474963,7.69186,-6.448278,-4.423798,-5.452054,0.476091,-2.154797,0.245191,7.291013,8.056964,1.579168,0.619191,3.745903,2.443277,-3.900236,-3.813226,-1.544295,0.173048,0.429575,10.748781,0
3.122597,-2.537325,-0.297676,-6.60445,1.027254,-1.535107,-0.018137,1.289264,5.710125,-4.719468,-1.528725,2.167239,4.233572,1.822622,2.643738,-0.181481,-1.450601,-0.059964,1.793332,0.983136,2
0.467799,-0.287017,1.229526,5.687129,-4.945956,-0.453534,1.146861,-1.917065,-7.042336,2.991213,-0.137214,-0.44074,-0.174637,-1.717884,0.068359,-2.255466,-1.580583,-0.29615,1.083009,-3.358356,0
2.671778,-1.985494,-1.805618,1.34845,-2.338041,-0.819009,-4.162152,-3.21111,-9.858614,-1.492028,0.25522,0.642078,1.646797,-4.408992,1.71455,-0.489824,-0.234776,-0.152922,-2.505143,-3.307988,2
-1.937663,-0.078801,-0.406006,11.626407,-2.375018,-0.014397,3.061772,-4.340154,-3.377546,-3.386692,-0.727708,-1.02521,1.716062,-0.189218,-0.392745,2.185949,-1.630372,0.452757,-0.220041,-2.613423,0
0.177246,3.051626,-0.392364,-6.074641,0.709348,0.908509,-1.835379,-2.734867,1.96864,2.985249,1.170786,3.71792,3.925667,-0.33319,-1.334047,-4.732531,0.979022,0.035086,0.305652,0.185205,3
1.721891,1.481137,-0.596193,-10.890521,-0.741625,-0.541479,-1.338243,0.425868,3.730228,3.805079,-0.400266,3.66884,-1.544776,4.880734,-0.835198,-3.690468,2.176962,1.800773,1.768536,4.769934,1
1.864049,1.844566,-2.473347,-1.557373,3.546928,-0.202603,1.007614,1.220157,6.974047,-11.841236,-0.301849,-3.940061,1.728473,-0.112389,-0.13112,6.227895,3.387736,-0.862196,-0.185005,3.633467,2
0.677213,-1.134428,2.27367,-7.010895,0.546665,-1.09008,-4.554641,0.418702,-4.274418,2.239784,0.162678,0.880224,-2.090892,-0.455184,2.499895,-0.737484,0.811934,-0.556502,0.019985,-1.209881,1
0.654136,-2.895393,2.128875,-2.454315,4.941769,-0.955847,1.367962,0.663729,-2.401811,-6.428186,1.217383,-1.088374,-5.341966,0.091626,1.409869,-1.072347,2.11722,-1.490842,0.176925,-3.890957,4
0.606781,-1.552245,-1.721679,1.586598,-0.22469,0.948625,-1.598828,-2.470413,-7.6158,-8.880952,0.85205,-2.752595,-0.1187,-0.285269,3.293677,2.340667,2.520666,0.285241,0.20138,-4.024218,2
-1.352281,2.621676,-2.22969,4.734932,-0.900457,-0.750339,-0.327347,-3.401561,-2.979676,3.322577,-1.10564,1.85126,2.795503,-4.131731,-2.617552,-1.852963,0.24021,1.634086,-0.660431,-1.174905,3
-1.48156,1.950578,-0.681513,3.283869,-1.809805,-0.705417,3.055845,2.163182,6.097025,4.914451,-0.029305,0.190999,1.902662,0.739897,-2.025649,-0.107778,-2.220477,-0.09954,1.219892,3.02378,3
2.675411,1.48555,-2.511017,-10.135054,1.491067,-0.794598,0.011865,3.416212,10.818777,3.338027,0.487389,4.210537,1.587916,1.655861,-1.692485,-2.338163,-0.237163,1.285651,0.014408,7.427179,1
3.858045,-0.982178,1.003569,-9.385031,-0.604983,-1.519392,0.20576,3.883853,1.963933,-4.491147,-1.805589,-1.753603,-2.274795,2.749897,2.849488,0.103522,2.210412,-0.444283,0.511673,1.636979,1
1.334701,0.783238,0.089207,-8.799886,-1.910692,-1.05304,-2.809678,2.726524,0.37358,6.916668,-2.232734,0.807337,-0.379103,2.141322,-0.134308,-4.42903,0.940697,0.406911,-1.077843,1.55394,1
-1.628239,3.302512,-0.623276,3.498458,-1.89741,-0.09325,-0.118039,0.123475,1.755302,5.767375,2.052554,-1.318788,3.422275,-1.291163,-2.805864,-1.336719,-0.968605,-0.008092,2.369061,0.548949,3
-3.676387,-0.601224,-4.196313,11.973814,-2.254814,0.17748,-3.436867,-5.238844,-13.795466,1.871605,0.662007,-3.063492,2.451928,-1.927937,-0.487337,-3.240998,-0.686868,1.125966,-2.127361,-8.1784,3
0.419083,2.857958,1.347118,-2.931361,4.123963,0.760921,1.940428,1.056559,8.659275,1.263042,-1.320979,1.281586,-0.326341,-0.965958,-1.590656,-3.15317,-3.054624,1.206744,0.115073,3.06254,4
-0.463255,4.431667,-1.554468,1.721577,-5.223121,-0.554792,-2.734125,-6.762768,-8.565674,2.567844,-0.236658,1.144079,3.056162,-1.238183,0.036643,-3.658096,0.82017,0.247271,-0.298975,-2.150354,3
3.577298,0.567786,-2.242836,-1.1467,-1.567222,-1.288439,1.718248,-0.188411,0.454852,-2.663581,0.979137,0.158954,1.383424,-1.004656,-1.107492,-2.562935,0.797315,0.138926,2.23482,0.661504,0
-1.253064,4.164598,-7.182804,4.888564,-5.462728,1.390162,0.265324,-0.189231,-1.217836,7.774879,0.542277,2.272359,0.350914,-1.684911,-1.041715,-1.143386,-2.505487,-1.328031,-1.355734,5.731703,0
-3.965467,0.928656,-2.060615,8.401556,3.612741,-0.273549,1.12971,-3.805236,-0.723319,1.226502,-0.65253,2.034081,0.977946,-2.791945,-2.767123,-1.331643,-1.487658,0.525489,-1.300549,-2.181021,4
2.015116,1.337305,2.890457,-10.313961,-2.056744,2.253845,-1.522311,2.131398,-1.437224,2.570683,-0.170304,-1.168365,0.691107,1.366894,0.450703,-4.489673,4.179966,0.944705,0.627282,-2.376668,1
-5.539312,-4.293167,-5.269269,15.085086,3.058737,0.602531,0.892772,-6.135357,-14.127765,-7.346829,-0.769839,-1.272109,-2.525992,-0.742688,0.90953,-0.097212,1.546129,-1.938868,0.216213,-9.948407,2
-1.564719,3.380868,-1.733777,5.380919,-1.924904,0.89773,3.210848,0.664835,7.463727,4.42328,0.539562,1.179013,5.834471,-2.053657,-3.446191,1.145691,-1.769922,0.948166,-0.075271,3.26829,3
2.162945,-2.703279,-0.866817,3.049896,4.73473,-0.383213,-0.388509,0.423312,-2.997861,-4.90806,0.184773,-2.216317,-1.815875,-4.817431,0.468302,-2.404103,-2.693234,0.050019,-1.09511,-3.810765,4
-3.031245,5.398222,2.233076,-11.260949,-1.739806,0.694692,-5.156367,-0.899418,-4.010092,6.448163,-0.122055,2.091044,-1.009949,0.485033,3.372546,-1.119738,3.934,-1.568112,-0.179596,0.354383,1
1.79702,-1.657357,-2.293248,1.099713,-1.805957,0.456968,2.251595,3.259038,1.382886,-1.876546,-0.111257,-0.489103,-0.78706,-0.217776,1.903096,1.483268,-1.843272,0.256479,-1.79641,2.066096,3
1.719425,-0.405721,-3.427557,-2.255276,0.90813,0.834886,-1.663183,-0.705925,5.448775,-4.413343,0.115117,1.33511,1.829168,2.765249,0.971132,3.332254,-1.616182,-0.165703,-0.012845,5.764346,1
-1.890292,3.51826,0.075523,0.843201,-0.865233,1.417214,0.91346,1.10173,6.078174,6.287127,1.003036,1.717144,1.661238,-1.101638,-2.707479,1.875543,-0.495475,-0.212411,-1.93662,4.68912,3
-1.00448,2.409829,-3.061648,-0.39007,0.040629,1.341836,1.944603,-0.971937,1.420977,-0.948283,0.830029,2.332886,3.487102,-1.867235,-0.681719,-1.112224,2.387921,-0.430641,-1.064891,-0.343463,3
2.401361,-1.209318,2.74349,-3.98727,0.862676,-0.041695,4.193188,1.282734,3.588429,-2.327775,-0.053946,3.870597,-0.547716,-2.194522,0.709953,-0.144486,0.59309,-1.106128,-0.253342,0.188396,0
-0.286189,3.280755,-2.740461,2.556862,0.01409,-0.79507,-0.697113,-3.9582,-3.603498,-0.674225,-0.89189,1.776873,0.168331,-4.470685,-2.151613,0.768125,2.699218,0.159723,-0.055302,0.836583,3
-0.822995,3.014245,-1.320309,-3.059986,1.2067,1.196862,-2.850338,-2.789824,0.596285,4.390159,-0.074628,2.891347,1.649874,-0.620612,-1.709229,-3.6966,-0.269416,1.273079,-0.922562,1.297834,3
-2.439087,-0.423939,-0.392817,1.084623,2.616466,-0.175527,1.156381,1.651404,2.560479,4.857175,0.57639,2.137528,-3.213289,0.177457,-1.629272,-0.852247,-1.083437,0.759704,0.075171,1.630972,4
-2.670504,4.229575,-3.455238,2.516364,3.363553,-0.681912,1.846332,-1.649981,3.342063,0.581473,3.247124,0.986277,0.823196,-1.559654,-2.505117,-3.276679,-0.192739,0.186784,1.006989,0.759693,4
3.532422,2.195659,2.181907,-8.337717,-2.205547,0.840676,1.841054,1.025117,1.998872,-3.402073,0.582478,-0.563388,-1.205394,2.016139,1.162188,-1.273581,3.130508,-0.519006,0.42351,1.671817,1
-0.07036,0.729519,-2.287693,5.368766,-1.673424,1.146256,2.64684,0.119733,3.083187,1.68379,-1.284912,1.083886,3.786502,-2.262921,-3.167572,1.168819,-0.134706,-1.755069,-0.410347,1.477957,3
2.675644,0.487006,1.547991,-3.824617,-5.06291,-0.102172,-0.600771,0.28576,-3.76275,0.379486,0.881784,0.059021,-1.4702,0.648529,5.364014,-1.870294,-3.546046,-1.033868,0.286289,0.492061,2
-4.217598,-1.201936,-5.862084,13.664984,1.579114,0.651432,2.926683,-0.19805,1.945743,3.868766,-0.468122,0.711445,-1.204937,0.23032,-4.197737,0.799448,-3.587676,-0.436768,1.04104,2.177161,4
-0.686264,2.693778,-1.532597,-2.073661,4.045992,-0.13422,0.435259,1.486282,4.006849,-3.489258,-1.276463,-1.078335,1.782003,-3.431177,-0.331669,0.985894,2.089742,0.996007,-1.132465,0.233719,2
1.436315,-1.937219,-0.699335,1.784744,-1.964149,0.472256,-1.358185,-3.319677,-7.440715,-3.225163,1.224128,0.432955,0.921029,-0.979265,2.429711,-1.392733,-0.762165,-2.079556,0.427895,-3.866745,2
0.40202,1.962176,-0.224149,2.604495,-3.587059,0.160238,0.841985,-0.558139,1.684714,1.558241,-0.074206,-0.747294,1.242921,1.163176,-0.496867,0.967667,-1.829599,0.841289,-1.5154,2.855181,0
-1.56104,-1.442496,-2.761766,5.54983,0.907322,-2.015151,1.294556,1.201006,1.971997,-1.16143,1.225857,-0.443403,1.691382,-0.667788,-0.072783,2.530744,-1.634493,0.280714,0.157964,0.291203,3
2.792152,-4.574083,-4.416909,-5.270933,3.05179,-0.920778,-1.02346,2.080168,2.968494,-3.892456,-0.175749,3.807146,1.186549,-0.012858,1.272397,0.555119,0.221125,-0.130869,0.089452,1.980665,1
0.729631,-1.840972,1.503192,-3.306848,0.213726,-0.024335,4.349195,5.093383,3.854386,2.148736,0.182037,1.118679,1.734553,-1.402663,-1.358407,-2.332011,2.620068,-0.015791,0.274261,-2.576892,0
4.257455,2.000812,-0.68314,-6.475732,-3.551424,0.009437,0.833399,1.805838,5.031596,2.494049,-1.036977,1.807655,-0.341523,1.482576,-1.81376,-0.682257,1.006746,-0.316748,-0.808085,6.737846,0
0.635692,3.647947,-3.76436,1.250876,-1.655121,0.2739,0.391395,0.568714,4.598407,4.271491,1.007661,0.990597,1.811123,-1.28443,-1.700765,-1.739847,-3.311953,0.807588,-1.604322,5.336341,0
-3.735587,0.85138,-1.040333,-0.230427,-0.314271,2.187831,-1.268588,3.421664,2.876356,10.717346,-1.544182,2.088823,-2.84945,1.095459,-1.904872,1.862409,-0.263148,-0.534847,0.02776,4.955817,4
1.151194,-0.620448,1.267311,-0.985928,0.781657,0.736076,-0.06038,3.363381,0.457624,0.116891,-2.029347,-1.676713,0.079149,-3.487651,2.002066,-0.276548,-2.319992,0.127869,0.489602,-1.230606,4
1.404222,5.641869,-5.358726,-1.790068,-4.373949,-0.251055,2.660021,-1.41393,-1.669936,0.918394,-2.330408,2.409762,-0.031974,-1.817193,0.464052,-4.836287,0.841878,0.25098,-0.501122,2.845257,0
-4.87013,1.217512,-2.547771,5.807332,-2.099362,0.564127,3.034225,5.350103,3.997378,10.647688,-0.982308,2.447169,3.056343,-4.421484,-0.625899,1.866004,-2.418257,0.51767,-0.734216,1.570401,3
-1.147389,4.496231,-0.204021,-0.18066,2.068272,1.452198,-0.2026,-1.053725,7.554621,13.599159,-0.460024,5.300626,2.371046,-3.035501,-7.327573,-6.971707,-3.382702,0.235641,2.943122,4.168954,3
0.041229,-3.338475,1.776639,0.561482,2.416461,-1.601867,-2.309677,0.746238,-8.111499,-3.083836,-0.606609,-3.141913,-1.308058,-3.189524,4.375719,-2.640458,-1.968495,-0.918636,1.022121,-8.055536,4
-1.192993,1.247699,-3.259883,2.991886,-0.778897,0.499005,-0.981238,-2.834557,-2.628076,2.409018,0.528013,1.472288,2.427562,-0.892416,-1.425454,-2.860899,-0.379056,2.16263,-1.22541,-1.033584,3
1.370053,0.111859,1.287344,-0.262309,1.642303,0.701042,1.452599,3.088222,5.429158,-0.639824,-1.434009,-1.286153,1.392943,-2.502413,-0.511471,0.851277,-1.785254,0.464772,0.757785,1.050759,4
-1.222001,0.320898,-3.018359,-2.071525,1.317062,-0.014301,0.258206,-1.232966,0.030113,-5.002964,1.242591,1.038423,2.109493,1.410607,1.928585,0.1536,2.392181,-0.012281,0.382858,-1.198912,3
0.311736,1.933648,-2.8996,1.031032,0.479568,0.22933,-1.298652,-4.285596,-3.279914,-2.112938,0.876004,1.593641,2.963714,-2.891298,-0.587085,-2.375338,0.769349,0.720373,0.449831,-1.710406,3
-1.072267,0.358907,2.13265,4.681765,-3.778813,0.201359,3.324722,-1.765499,-0.097538,2.504829,-1.898253,2.20729,2.901839,-0.605175,-0.302269,0.221958,-1.313358,-0.960152,0.700303,-1.423583,0
0.078267,-3.211187,-0.530668,-8.135692,5.999637,-0.072518,-3.383146,2.329694,4.369466,-5.27371,-1.046527,-0.28302,2.387679,2.537172,2.613054,0.774201,1.044917,0.321631,-1.039949,-1.226723,1
2.436287,0.343667,-0.055925,-6.638815,-3.296401,-0.989847,-2.55976,-3.613429,-1.92278,-4.766737,0.571021,1.783776,2.49535,3.867854,4.10166,0.2546,0.579056,-0.220551,-0.484715,0.93577,2
3.056718,-3.65067,1.078992,-0.67517,-0.81164,1.315472,0.020333,1.472792,-2.054031,-2.207291,0.921925,0.230108,1.550884,-2.523912,3.156412,-0.99711,-3.109051,-0.509282,-0.85498,-2.900218,2
1.025854,2.278626,-0.891895,-12.120655,-0.54393,1.383139,-0.3475,6.200281,-3.716612,9.045815,-1.532299,2.950794,-5.05192,-5.45531,-0.972153,-4.884728,7.242688,-1.027575,-0.410829,0.12935,4
3.761487,-1.776227,-4.812441,-7.081955,1.409876,-0.508778,-3.840427,1.345036,4.029866,-2.476619,0.45756,1.901501,5.360019,-0.316253,-0.213444,0.196063,1.022432,1.144589,0.77604,2.978239,1
-0.766429,-2.022848,0.313096,2.426176,2.989683,1.006652,2.759655,3.570574,-2.661659,-0.431647,0.772404,-1.320104,-6.237808,-3.150769,0.046218,-0.239325,0.866862,-0.431787,-1.569521,-2.344449,4
2.862272,1.260499,1.62435,-9.315925,-0.926319,-1.248725,0.273458,1.605947,2.542488,0.548692,-0.057129,2.905651,-2.17209,-0.03642,1.022717,-0.039139,2.100475,0.590619,-0.324666,3.802188,1
-4.151855,-3.817118,0.697319,13.8161,0.944101,-0.956893,3.732211,-3.747486,-10.515891,-3.251952,-0.11185,-2.678645,3.038614,-2.703598,-1.793384,-3.343301,2.230037,-1.559832,0.065757,-14.252168,2
4.094945,0.137452,-2.213739,-1.902243,-4.264306,1.147985,-0.521242,2.25987,3.264711,4.36963,0.025557,-0.125045,2.388796,0.938945,-2.639637,-1.886448,-1.24696,-0.788072,0.821406,4.475767,0
0.873214,2.96217,-2.1179,1.097099,-1.483558,0.247936,2.568826,0.76724,5.97824,2.703614,-0.17409,1.776504,1.89634,-1.470675,-3.067535,0.242393,-0.450405,1.42757,-0.792745,4.989492,3
-3.797354,-5.073092,1.229471,10.825367,-1.165721,-0.051341,-2.076528,-2.44975,-11.906116,7.40659,0.36867,0.143655,-1.961636,-1.513714,-2.33923,-0.861447,-0.362915,-0.411063,-0.649075,-7.336167,0
-2.173283,1.019219,1.226469,3.26762,1.308722,-1.776808,0.145901,2.155849,2.023654,8.522259,0.177378,1.748315,0.245694,-5.135681,-0.029394,-2.178342,-6.037199,-1.844306,-0.177536,0.070743,4
-1.597947,0.725658,-1.500281,5.007757,3.49561,-0.259882,3.447778,-1.401016,-0.508476,1.136429,0.084379,3.03484,-2.808605,-4.114814,-0.855706,-4.275265,-3.189634,-0.698357,-0.624954,-1.40401,4
-1.017708,2.966513,-2.791017,-1.237474,0.024585,-0.18056,1.032048,0.091692,3.771352,1.756225,1.029739,2.019655,4.041829,-1.474895,-1.691014,-1.073106,1.656371,1.684597,1.268703,1.335097,0
4.197422,3.749113,-0.221553,-6.730586,-4.621701,-1.906237,1.310316,2.570243,8.503493,7.579835,-0.744066,4.067889,-1.140715,0.722913,-1.938064,-0.991677,-2.504558,0.703017,-0.260754,10.843698,0
0.410135,3.674436,-3.697612,3.738803,-3.087912,1.255756,-0.616984,-1.190994,-0.817209,3.798415,-0.219718,1.064189,1.019043,-3.83599,-0.985525,0.169193,-2.32766,0.110681,-0.205601,4.020753,0
1.242821,0.204881,-2.992367,3.883289,-2.677708,0.455867,2.90827,1.073295,-2.533373,-1.468499,-0.543841,-0.314818,0.836818,-3.869432,-0.522609,0.648966,1.60195,1.071227,0.052814,-0.684327,3
-1.03932,-3.540969,-2.736616,6.615041,3.805423,0.143154,3.737888,-1.057152,-0.76795,-10.2458,-0.673348,-0.021047,3.468371,-2.722368,1.792395,1.584135,0.161687,-0.017159,-0.661675,-5.845568,2
2.647055,-1.527038,-2.572954,3.607539,1.921233,0.369487,3.744065,1.508651,-1.076298,-7.509528,-0.507543,-2.849962,-2.309593,-2.13716,2.122227,-3.266195,-3.242124,-0.565182,-0.057148,-2.414699,4
-1.498808,2.186459,-1.511104,-1.440625,-0.561175,-1.138783,1.280977,3.222368,-0.603441,8.174722,2.859142,2.753312,-4.663411,-3.199548,-0.308661,-2.304016,-0.353353,0.090413,0.013241,2.623003,4
1.960176,-1.493445,0.471354,-4.482726,-1.622134,-1.691267,2.568684,4.33536,-4.57025,2.014598,-0.554658,0.288748,-5.094048,-1.811933,1.563325,-4.10504,2.184884,-0.776864,-1.409391,-2.455895,4
0.428953,-0.902154,-4.191151,3.534092,0.005975,0.488635,-1.305739,-3.156705,-2.922555,0.619917,-1.539545,2.257564,0.501921,-0.443169,-1.314239,-2.30665,-1.69238,1.27778,0.753803,0.387561,2
2.17975,-3.097421,2.255471,-3.832118,-1.897629,1.225375,0.920407,1.715396,-5.295574,0.989195,0.60512,0.564024,-2.45011,0.207339,2.891004,-5.024575,-0.612306,-0.520792,-1.674861,-4.491398,4
-1.400679,2.128504,-1.944218,4.28915,0.475463,0.664161,0.493348,0.491745,0.677063,3.163598,0.914953,-0.359171,-0.663293,-2.796436,-1.245389,-0.446196,-2.220674,-0.041227,0.957956,1.541847,3
1.033097,-0.657629,0.375127,-1.334073,0.19271,0.554204,4.343736,3.404444,-0.159863,-2.095546,1.228854,-0.107443,-3.430335,-1.704822,1.947943,-1.547666,0.381273,-1.218155,0.090055,-1.291589,4
2.640231,0.584249,2.243237,-9.948881,-0.476138,1.288138,0.693697,-2.994164,-0.745158,-5.522279,1.281009,5.39825,-5.002703,2.47958,3.643629,1.563971,3.099028,0.791915,0.57914,3.564393,1
-2.506353,-0.636194,-0.869206,-0.047287,2.881851,-1.292973,-1.739101,0.006085,-3.866404,-0.594883,-0.268715,-0.120314,0.247516,-2.754521,-0.552891,1.500154,4.588241,-0.447304,-0.181965,-3.700116,3
-1.951787,2.637795,-0.637103,-11.320892,1.363801,1.106868,-1.872938,1.081611,-1.817874,-2.676354,-0.20582,-1.671913,-3.515888,5.675525,2.840732,-1.909653,6.952652,-1.013027,0.213441,-0.837386,1
